OTU 1	OTU 2	corr	pval
OTU_10	OTU_613	0.521846442333	0.03
OTU_10	OTU_166	-0.482271119263	0.03
OTU_10	OTU_77	0.807469456332	0.0
OTU_10	OTU_8	-0.605862389246	0.0
OTU_10	OTU_35	-0.640239275879	0.01
OTU_10	OTU_152	0.707281616402	0.0
OTU_10	OTU_4781	0.516563317154	0.01
OTU_10	OTU_3337	0.858020439508	0.0
OTU_10	OTU_52	0.682218910013	0.0
OTU_10	OTU_130	0.590751618104	0.02
OTU_10	OTU_63	0.576077574603	0.02
OTU_10	OTU_204	0.742397366757	0.0
OTU_466	OTU_312	0.835361688468	0.0
OTU_466	OTU_26	0.843407618333	0.0
OTU_466	OTU_11	-0.538063409035	0.02
OTU_466	OTU_59	-0.696999842173	0.0
OTU_466	OTU_92	-0.682315999587	0.0
OTU_466	OTU_4786	0.684837194796	0.01
OTU_466	OTU_5583	-0.704937619618	0.0
OTU_466	OTU_67	-0.517253968075	0.01
OTU_466	OTU_53	-0.661380049786	0.0
OTU_466	OTU_133	0.712493891781	0.0
OTU_466	OTU_206	-0.471733539687	0.05
OTU_466	OTU_4917	-0.495233713651	0.02
OTU_466	OTU_8	0.58933632323	0.0
OTU_466	OTU_4462	-0.512888116724	0.03
OTU_466	OTU_3549	-0.524741611091	0.05
OTU_466	OTU_287	0.725925061498	0.0
OTU_466	OTU_152	-0.52450603416	0.03
OTU_466	OTU_52	-0.679783409499	0.0
OTU_466	OTU_63	-0.563261996076	0.02
OTU_466	OTU_68	-0.525353171069	0.04
OTU_2773	OTU_6	-0.663897027879	0.0
OTU_2773	OTU_15	-0.59759018903	0.01
OTU_2773	OTU_49	-0.726067342853	0.0
OTU_2773	OTU_8	0.574337038112	0.02
OTU_2773	OTU_136	-0.475389017123	0.04
OTU_7	OTU_23	0.46861609194	0.05
OTU_7	OTU_53	-0.595107993841	0.01
OTU_7	OTU_4748	0.485989397828	0.02
OTU_7	OTU_287	0.528696338711	0.03
OTU_7	OTU_63	-0.47474737628	0.04
OTU_24	OTU_6	0.671485264936	0.0
OTU_24	OTU_15	0.749941633229	0.0
OTU_24	OTU_5583	-0.499323835723	0.04
OTU_24	OTU_157	0.557589425652	0.03
OTU_24	OTU_4748	-0.606067385654	0.01
OTU_24	OTU_62	-0.494960027146	0.01
OTU_24	OTU_296	0.672730088216	0.0
OTU_24	OTU_136	0.59910167183	0.01
OTU_24	OTU_253	0.616388782363	0.0
OTU_6	OTU_15	0.9326107058	0.0
OTU_6	OTU_27	-0.448195543896	0.05
OTU_6	OTU_4756	-0.537085417711	0.02
OTU_6	OTU_4748	-0.693982764616	0.0
OTU_6	OTU_79	0.534757287147	0.03
OTU_6	OTU_136	0.497777336276	0.05
OTU_6	OTU_130	0.546750899319	0.01
OTU_6	OTU_63	0.479094288716	0.02
OTU_6	OTU_68	0.652284691161	0.01
OTU_25	OTU_5387	-0.462231384869	0.04
OTU_25	OTU_23	-0.661283414372	0.0
OTU_25	OTU_5583	0.460987602746	0.05
OTU_25	OTU_4756	0.719853009906	0.0
OTU_25	OTU_53	0.589987503705	0.01
OTU_25	OTU_18	0.556958479842	0.02
OTU_25	OTU_71	0.81657824367	0.0
OTU_25	OTU_4462	0.531931089483	0.04
OTU_25	OTU_287	-0.517917147116	0.04
OTU_25	OTU_158	0.760785188226	0.0
OTU_25	OTU_63	0.589894106188	0.01
OTU_5387	OTU_39	0.542629790364	0.0
OTU_5387	OTU_4	-0.505642665833	0.05
OTU_5387	OTU_27	-0.512324687171	0.02
OTU_5387	OTU_29	0.585099053622	0.03
OTU_5387	OTU_4756	-0.549586916256	0.03
OTU_5387	OTU_30	0.755967975269	0.0
OTU_5387	OTU_18	-0.510874644014	0.02
OTU_5387	OTU_206	0.515222792874	0.01
OTU_5387	OTU_166	-0.57640008409	0.01
OTU_5387	OTU_77	0.452791877107	0.03
OTU_5387	OTU_71	-0.561741022694	0.01
OTU_5387	OTU_3337	0.6453802285	0.02
OTU_5387	OTU_66	-0.546792388149	0.04
OTU_5387	OTU_130	0.696089480222	0.01
OTU_5387	OTU_61	-0.439870095275	0.05
OTU_5387	OTU_68	0.469041383733	0.05
OTU_5387	OTU_204	0.598468070561	0.02
OTU_312	OTU_26	0.86385841388	0.0
